fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc,winning_pct,strike_throughput,offense_vol,brawler_rating
48,JJ Aldrich,65.0,125.0,67.0,Southpaw,3.76,41.0,4.55,61.0,0.8,40.0,57.0,0.0,9.0,29.0,1992.0,8,5,3,0,0.625,8.309999999999999,8.378376068376067,10.387500999999997
49,Jose Aldo,67.0,135.0,70.0,Orthodox,3.45,45.0,3.52,61.0,0.57,56.0,91.0,0.1,9.0,9.0,1986.0,17,11,6,0,0.6470588235294118,6.970000000000001,7.027264957264958,12.328071175438598
51,Jim Alers,69.0,145.0,71.0,Orthodox,2.9,40.0,4.38,56.0,2.26,41.0,80.0,0.3,10.0,14.0,1986.0,4,1,2,1,0.25,7.279999999999999,7.498803418803418,3.5212399380530974
52,Houston Alexander,72.0,205.0,72.0,Orthodox,3.06,54.0,3.2,52.0,1.19,57.0,33.0,0.0,3.0,22.0,1972.0,6,2,4,0,0.3333333333333333,6.26,6.361709401709401,5.260505201680672
53,John Alessio,70.0,155.0,72.0,Orthodox,2.1,39.0,2.91,54.0,1.85,38.0,70.0,1.2,7.0,5.0,1979.0,5,0,5,0,0.0,5.01,5.27068376068376,3.908109108108108
54,Marcio Alexandre Junior,72.0,185.0,75.0,Southpaw,1.61,45.0,2.89,42.0,0.35,20.0,66.0,0.7,5.0,5.0,1989.0,3,0,3,0,0.0,4.5,4.589743589743589,13.557143857142856
58,Bill Algeo,72.0,145.0,73.0,Switch,6.8,56.0,5.31,38.0,0.67,33.0,62.0,0.0,6.0,9.0,1989.0,2,1,1,0,0.5,12.11,12.167264957264956,18.07462786567164
61,Sultan Aliev,71.0,170.0,74.0,Orthodox,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,9.0,17.0,1984.0,4,2,2,0,0.5,3.6100000000000003,3.7604273504273507,2.051137363636364
62,John Allan,73.0,205.0,75.0,Orthodox,2.95,43.0,4.01,52.0,1.94,71.0,50.0,1.2,2.0,22.0,1993.0,2,0,1,1,0.0,6.96,7.228376068376068,4.7876298659793814
63,Arnold Allen,68.0,145.0,70.0,Southpaw,3.19,41.0,2.0,67.0,1.36,52.0,76.0,0.5,1.0,22.0,1994.0,7,7,0,0,1.0,5.1899999999999995,5.348974358974358,4.316177470588235
65,Ben Alloway,71.0,170.0,76.0,Orthodox,1.28,49.0,1.9,59.0,0.62,50.0,26.0,0.0,2.0,19.0,1981.0,3,1,2,0,0.3333333333333333,3.1799999999999997,3.2329914529914525,5.129033258064516
66,Brendan Allen,74.0,185.0,75.0,Orthodox,3.55,59.0,4.57,39.0,1.17,37.0,50.0,2.0,12.0,28.0,1995.0,4,3,1,0,0.75,8.120000000000001,8.390940170940171,8.94017194017094
67,Ricardo Almeida,72.0,170.0,74.0,Orthodox,2.02,49.0,1.2,61.0,3.74,38.0,31.0,1.2,11.0,29.0,1976.0,11,6,5,0,0.5454545454545454,3.2199999999999998,3.6422222222222222,2.0609635668449195
69,Thomas Almeida,67.0,145.0,70.0,Southpaw,5.39,44.0,4.69,64.0,0.0,0.0,75.0,0.0,7.0,31.0,1991.0,9,5,4,0,0.5555555555555556,10.08,10.08,inf
70,Ericka Almeida,66.0,115.0,67.24393534194294,Orthodox,1.07,39.0,3.33,43.0,0.5,33.0,37.0,0.0,3.0,5.0,1989.0,2,0,2,0,0.0,4.4,4.442735042735043,8.800001
73,Sarah Alpar,64.0,135.0,63.0,Southpaw,2.11,54.0,4.76,32.0,2.69,28.0,50.0,0.7,6.0,1.0,1991.0,1,0,1,0,0.0,6.869999999999999,7.159743589743589,3.253904345724907
75,Ali AlQaisi,66.0,135.0,68.0,Orthodox,2.43,42.0,1.97,56.0,3.5,29.0,60.0,1.0,9.0,23.0,1990.0,2,0,2,0,0.0,4.4,4.7846153846153845,2.2571438571428573
77,Sean Alvarez,72.0,235.0,74.86688758263084,Orthodox,0.89,37.0,3.25,47.0,0.0,0.0,0.0,0.0,7.0,14.0,1971.0,1,0,1,0,0.0,4.14,4.14,inf
79,Joel Alvarez,75.0,155.0,77.0,Orthodox,2.84,37.0,3.31,53.0,0.0,0.0,0.0,1.6,3.0,2.0,1994.0,4,3,1,0,0.75,6.15,6.2867521367521375,inf
80,Eddie Alvarez,69.0,155.0,69.0,Orthodox,4.32,41.0,4.39,55.0,2.92,36.0,92.0,0.5,1.0,11.0,1984.0,8,4,3,1,0.5,8.71,9.002307692307692,3.4828777123287677
82,Amilcar Alves,72.0,170.0,73.72474563514301,Southpaw,0.5,46.0,2.02,30.0,0.0,0.0,53.0,0.0,8.0,8.0,1988.0,2,0,2,0,0.0,2.52,2.52,inf
83,Thiago Alves,69.0,170.0,70.0,Orthodox,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,10.0,3.0,1983.0,27,15,12,0,0.5555555555555556,7.15,7.236324786324786,10.370423535211268
85,Warlley Alves,71.0,170.0,72.0,Orthodox,3.09,47.0,3.62,50.0,1.48,54.0,75.0,1.0,1.0,4.0,1991.0,12,8,4,0,0.6666666666666666,6.71,6.921965811965812,5.533784783783784
88,Adlan Amagov,74.0,170.0,76.0,Orthodox,3.29,47.0,0.82,78.0,5.84,56.0,100.0,0.0,10.0,30.0,1986.0,2,2,0,0,1.0,4.11,4.6091452991452995,0.7037681232876714
89,Sam Alvey,74.0,205.0,75.0,Southpaw,3.17,44.0,3.26,55.0,0.08,16.0,82.0,0.1,5.0,6.0,1986.0,20,10,9,1,0.5,6.43,6.445384615384615,80.47500099999999
93,Alen Amedovski,70.0,185.0,74.0,Orthodox,0.52,28.0,3.14,37.0,0.0,0.0,0.0,0.0,4.0,6.0,1988.0,2,0,2,0,0.0,3.66,3.66,inf
94,Makwan Amirkhani,70.0,145.0,72.0,Southpaw,1.42,44.0,2.63,51.0,3.37,37.0,57.0,1.4,11.0,8.0,1988.0,9,6,3,0,0.6666666666666666,4.05,4.457692307692307,2.601781415430267
96,Eryk Anders,73.0,185.0,75.0,Southpaw,3.23,46.0,4.15,51.0,1.62,35.0,80.0,0.1,4.0,21.0,1987.0,11,5,5,1,0.45454545454545453,7.380000000000001,7.527008547008548,4.655556555555555
97,Andy Anderson,66.0,240.0,69.44036216403494,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1974.0,1,0,1,0,0.0,0.0,0.0,
99,Matt Andersen,74.0,230.0,76.61715800690702,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1971.0,1,0,1,0,0.0,0.0,0.0,
102,Corey Anderson,75.0,205.0,79.0,Orthodox,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,9.0,22.0,1989.0,15,10,5,0,0.6666666666666666,6.65,7.067948717948719,1.359919200408998
103,Megan Anderson,72.0,145.0,72.0,Orthodox,1.76,46.0,3.35,37.0,0.52,25.0,53.0,0.5,2.0,11.0,1990.0,6,3,3,0,0.5,5.11,5.197179487179487,10.326924076923076
104,Viscardi Andrade,71.0,170.0,75.0,Orthodox,3.26,42.0,2.77,63.0,1.93,50.0,66.0,0.3,3.0,8.0,1984.0,4,3,1,0,0.75,6.029999999999999,6.22059829059829,3.424353331606217
105,Alex Andrade,71.0,200.0,73.33282432386515,Orthodox,0.2,36.0,2.6,53.0,0.0,0.0,25.0,0.8,5.0,14.0,1974.0,1,0,1,0,0.0,2.8000000000000003,2.868376068376069,inf
107,Jessica Andrade,61.0,115.0,62.0,Orthodox,6.38,49.0,5.26,53.0,3.11,57.0,76.0,0.4,9.0,25.0,1991.0,18,12,6,0,0.6666666666666666,11.64,11.940000000000001,4.1427662733118975
108,Reese Andy,72.0,205.0,74.33974514532876,Orthodox,2.87,50.0,3.5,58.0,0.67,20.0,40.0,0.0,3.0,31.0,1973.0,2,0,2,0,0.0,6.37,6.427264957264957,9.507463686567164
109,Dylan Andrews,73.0,185.0,74.0,Switch,2.21,50.0,2.72,46.0,2.83,50.0,57.0,0.4,11.0,15.0,1979.0,5,2,3,0,0.4,4.93,5.206068376068376,2.1420504699646643
112,Magomed Ankalaev,75.0,205.0,75.0,Orthodox,3.41,53.0,1.78,65.0,1.18,33.0,85.0,0.0,6.0,2.0,1992.0,7,6,1,0,0.8571428571428571,5.19,5.290854700854701,4.398306084745763
113,Yoji Anjo,71.0,205.0,73.42068139674883,Orthodox,0.0,0.0,3.13,25.0,0.0,0.0,0.0,0.0,3.0,28.0,1967.0,3,0,3,0,0.0,3.13,3.13,inf
114,Nina Ansaroff,65.0,115.0,64.0,Orthodox,4.81,47.0,3.55,54.0,0.29,40.0,77.0,0.6,12.0,3.0,1985.0,7,4,3,0,0.5714285714285714,8.36,8.436068376068375,29.427587206896554
117,Gadzhimurad Antigulov,71.0,205.0,70.0,Orthodox,2.08,55.0,4.21,40.0,5.08,36.0,0.0,1.4,2.0,9.0,1987.0,6,2,4,0,0.3333333333333333,6.29,6.843846153846154,2.638189976377953
118,Azunna Anyanwu,73.0,251.0,76.06709396443854,Orthodox,2.47,42.0,2.47,69.0,0.65,100.0,0.0,0.0,8.0,5.0,1981.0,1,0,1,0,0.0,4.94,4.995555555555556,7.600001000000001
119,Shinsho Anzai,67.0,170.0,70.0,Orthodox,3.23,58.0,3.75,45.0,1.83,16.0,75.0,0.0,12.0,1.0,1985.0,4,2,2,0,0.5,6.98,7.136410256410257,3.8142086502732244
124,Romie Aram,70.0,170.0,71.88661813798313,Orthodox,1.8,35.0,2.83,50.0,2.5,62.0,83.0,0.0,12.0,2.0,1977.0,1,0,1,0,0.0,4.63,4.843675213675214,1.8520009999999998
126,Igor Araujo,73.0,170.0,77.0,Orthodox,1.52,42.0,2.86,49.0,0.86,15.0,22.0,0.6,12.0,6.0,1980.0,4,2,2,0,0.5,4.38,4.504786324786324,5.693024255813953
127,Felipe Arantes,68.0,135.0,73.0,Orthodox,2.37,45.0,2.66,64.0,0.93,47.0,41.0,0.7,2.0,9.0,1988.0,12,5,6,1,0.4166666666666667,5.03,5.169316239316239,6.108603150537634
128,Julio Arce,67.0,145.0,70.0,Southpaw,4.25,36.0,2.87,67.0,0.58,30.0,93.0,0.6,10.0,27.0,1989.0,5,3,2,0,0.6,7.12,7.220854700854701,12.875863068965517
129,Viviane Araujo,64.0,125.0,68.0,Orthodox,4.97,48.0,4.84,60.0,2.33,64.0,94.0,0.2,11.0,21.0,1986.0,5,4,1,0,0.8,9.809999999999999,10.026239316239314,4.410301429184549
133,Andrei Arlovski,75.0,240.0,77.0,Orthodox,3.48,44.0,2.83,57.0,0.47,36.0,78.0,0.3,2.0,4.0,1979.0,34,19,14,1,0.5588235294117647,6.3100000000000005,6.375811965811966,13.725532914893618
134,Akbarh Arreola,70.0,155.0,71.0,Southpaw,2.32,45.0,4.01,56.0,1.07,100.0,33.0,0.4,1.0,14.0,1983.0,4,1,3,0,0.25,6.33,6.455641025641025,6.31588885046729
137,Austin Arnett,72.0,145.0,72.0,Orthodox,4.52,41.0,6.38,62.0,0.44,18.0,57.0,0.2,10.0,22.0,1991.0,4,1,3,0,0.25,10.899999999999999,10.954700854700853,24.97272827272727
138,Matt Arroyo,70.0,170.0,72.0,Orthodox,1.62,47.0,2.01,58.0,2.12,36.0,100.0,5.3,9.0,1.0,1982.0,3,1,2,0,0.3333333333333333,3.63,4.2641880341880345,7.012265150943396
139,Antonio Arroyo,75.0,185.0,73.0,Orthodox,3.08,70.0,1.72,44.0,1.4,41.0,32.0,0.3,7.0,1.0,1989.0,2,0,2,0,0.0,4.8,4.945299145299145,3.728572428571429
143,Cesar Arzamendia,71.0,155.0,72.54211066791203,Orthodox,5.37,45.0,5.2,56.0,7.32,75.0,0.0,2.4,1.0,31.0,1991.0,2,0,2,0,0.0,10.57,11.40076923076923,3.8439900710382515
146,Askar Askarov,66.0,125.0,67.0,Orthodox,3.37,55.0,2.65,56.0,2.75,28.0,64.0,0.0,10.0,9.0,1992.0,4,3,0,1,0.75,6.02,6.255042735042735,2.189091909090909
147,Cyril Asker,72.0,247.0,74.0,Orthodox,3.35,39.0,5.82,35.0,4.41,62.0,100.0,0.9,12.0,24.0,1985.0,5,2,3,0,0.4,9.17,9.623846153846154,2.979366079365079
148,Scott Askham,75.0,185.0,75.0,Southpaw,3.03,46.0,3.52,52.0,0.44,18.0,65.0,0.7,5.0,20.0,1988.0,6,2,4,0,0.3333333333333333,6.55,6.647435897435897,15.586364636363635
149,Ben Askren,71.0,170.0,73.0,Orthodox,3.64,49.0,5.66,36.0,4.33,55.0,0.0,0.9,7.0,18.0,1984.0,3,1,2,0,0.3333333333333333,9.3,9.747008547008548,3.047807004618938
151,Tom Aspinall,77.0,256.0,78.0,Orthodox,7.43,66.0,3.06,65.0,3.54,100.0,0.0,1.8,4.0,11.0,1993.0,3,3,0,0,1.0,10.49,10.946410256410257,4.763277836158192
153,Junior Assuncao,69.0,145.0,72.0,Orthodox,3.31,62.0,2.06,44.0,2.43,24.0,66.0,0.7,6.0,24.0,1981.0,5,2,3,0,0.4,5.37,5.637521367521368,2.909877543209877
154,Raphael Assuncao,65.0,135.0,66.0,Orthodox,3.26,40.0,2.33,68.0,1.48,38.0,80.0,0.3,7.0,19.0,1982.0,16,11,5,0,0.6875,5.59,5.7421367521367515,4.077028027027027
156,Rich Attonito,70.0,170.0,72.0,Orthodox,2.28,47.0,2.13,59.0,0.74,37.0,75.0,0.0,6.0,16.0,1977.0,5,3,2,0,0.6,4.41,4.473247863247863,5.95946045945946
157,Pat Audinwood,72.0,155.0,73.46117441649196,Orthodox,1.17,12.0,4.31,41.0,0.8,50.0,0.0,0.0,4.0,16.0,1986.0,2,0,2,0,0.0,5.4799999999999995,5.548376068376068,6.850000999999999
158,Olivier Aubin-Mercier,69.0,155.0,70.0,Southpaw,2.48,51.0,2.97,55.0,2.36,33.0,70.0,0.5,2.0,23.0,1989.0,12,7,5,0,0.5833333333333334,5.45,5.694444444444445,2.8093230338983055
160,Marcus Aurelio,70.0,155.0,74.0,Orthodox,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3,8.0,18.0,1973.0,6,2,4,0,0.3333333333333333,3.69,3.9455555555555555,3.4834329526627217
165,Julia Avila,67.0,135.0,68.0,Orthodox,3.1,41.0,2.9,54.0,0.49,50.0,60.0,0.0,5.0,11.0,1988.0,3,2,1,0,0.6666666666666666,6.0,6.041880341880342,12.244898959183672
166,Chris Avila,70.0,145.0,71.44733277356474,Orthodox,2.37,30.0,4.17,48.0,0.0,0.0,46.0,0.0,1.0,16.0,1993.0,2,0,2,0,0.0,6.54,6.54,inf
168,Abu Azaitar,69.0,185.0,76.0,Orthodox,3.2,37.0,1.27,57.0,1.0,100.0,25.0,0.0,3.0,10.0,1986.0,1,1,0,0,1.0,4.470000000000001,4.555470085470086,4.470001000000001
170,Jessin Ayari,72.0,155.0,73.0,Orthodox,3.53,37.0,3.59,58.0,0.0,0.0,50.0,0.3,5.0,31.0,1992.0,4,1,3,0,0.25,7.119999999999999,7.145641025641025,inf
172,Ottman Azaitar,68.0,155.0,71.0,Switch,8.43,57.0,1.76,67.0,0.0,0.0,100.0,0.0,2.0,20.0,1990.0,2,2,0,0,1.0,10.19,10.19,inf
174,Hunter Azure,68.0,145.0,69.0,Orthodox,4.17,52.0,1.99,62.0,2.52,45.0,76.0,1.4,3.0,2.0,1992.0,3,2,1,0,0.6666666666666666,6.16,6.495042735042735,3.8444454444444447
175,Niklas Backstrom,73.0,145.0,74.20452401930453,Orthodox,1.12,41.0,3.65,40.0,2.92,80.0,72.0,2.2,8.0,22.0,1989.0,3,1,2,0,0.3333333333333333,4.77,5.207606837606837,3.8335626438356165
176,Izabela Badurek,65.0,115.0,66.32487159336301,Orthodox,3.74,71.0,4.9,32.0,1.75,12.0,100.0,0.0,7.0,11.0,1991.0,1,0,1,0,0.0,8.64,8.78957264957265,4.937143857142858
177,Miguel Baeza,74.0,170.0,74.0,Orthodox,4.64,55.0,3.89,50.0,0.8,40.0,100.0,1.2,8.0,23.0,1992.0,3,3,0,0,1.0,8.53,8.70094017094017,11.862500999999996
178,Ali Bagautinov,64.0,125.0,65.0,Orthodox,2.85,42.0,3.09,52.0,2.51,36.0,65.0,0.3,6.0,10.0,1985.0,7,4,3,0,0.5714285714285714,5.9399999999999995,6.18017094017094,2.6665348645418328
179,Seth Baczynski,75.0,170.0,75.0,Orthodox,3.08,31.0,3.14,51.0,0.89,16.0,48.0,0.8,10.0,26.0,1981.0,11,5,6,0,0.45454545454545453,6.220000000000001,6.364444444444445,7.788765044943821
180,Ryan Bader,74.0,205.0,74.0,Orthodox,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,6.0,7.0,1983.0,20,15,5,0,0.75,4.21,4.532222222222222,1.6492591602373887
181,Mehdi Baghdad,73.0,155.0,74.38023816507189,Orthodox,3.13,30.0,4.56,46.0,0.0,0.0,33.0,0.0,4.0,13.0,1985.0,2,0,2,0,0.0,7.6899999999999995,7.6899999999999995,inf
183,Siyar Bahadurzada,71.0,170.0,73.0,Orthodox,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,4.0,17.0,1984.0,8,4,4,0,0.5,6.140000000000001,6.2784615384615385,4.951516151515151
188,Oluwale Bamgbose,71.0,185.0,78.0,Switch,2.45,48.0,2.7,55.0,0.94,33.0,37.0,0.0,8.0,4.0,1987.0,5,1,4,0,0.2,5.15,5.23034188034188,5.47872440425532
189,Shamar Bailey,69.0,155.0,75.0,Southpaw,1.56,20.0,3.91,69.0,1.5,33.0,37.0,0.0,9.0,22.0,1982.0,3,1,2,0,0.3333333333333333,5.470000000000001,5.598205128205129,3.646667666666667
191,Marcin Bandel,70.0,155.0,71.6230469193321,Orthodox,0.79,50.0,5.26,23.0,0.0,0.0,0.0,0.0,10.0,10.0,1989.0,2,0,2,0,0.0,6.05,6.05,inf
192,Humberto Bandenay,71.0,145.0,71.0,Southpaw,2.22,41.0,4.79,41.0,2.9,46.0,62.0,0.5,9.0,4.0,1994.0,4,1,3,0,0.25,7.01,7.30059829059829,2.917242379310345
193,Tae Hyun Bang,69.0,155.0,71.0,Switch,2.72,38.0,2.07,66.0,0.49,33.0,57.0,0.5,4.0,15.0,1983.0,5,2,3,0,0.4,4.79,4.874615384615384,10.275511204081631
194,Maycee Barber,65.0,125.0,65.0,Switch,5.21,52.0,3.0,50.0,1.44,40.0,80.0,0.2,5.0,18.0,1998.0,5,3,2,0,0.6,8.21,8.35017094017094,5.90138988888889
197,Antonio Banuelos,65.0,135.0,63.0,Orthodox,2.69,33.0,3.15,58.0,1.62,62.0,86.0,0.4,9.0,23.0,1979.0,1,0,1,0,0.0,5.84,6.012649572649573,4.004939271604938
198,Bryan Barberena,72.0,170.0,72.0,Southpaw,5.48,48.0,4.7,45.0,0.23,28.0,60.0,0.5,5.0,3.0,1989.0,11,6,5,0,0.5454545454545454,10.18,10.242393162393162,44.76087056521739
199,Renan Barao,66.0,145.0,70.0,Orthodox,3.78,36.0,3.9,57.0,1.49,41.0,91.0,0.5,1.0,31.0,1987.0,17,9,8,0,0.5294117647058824,7.68,7.85008547008547,5.654363416107382
200,Edson Barboza,71.0,145.0,75.0,Orthodox,3.98,43.0,4.03,60.0,0.44,44.0,78.0,0.1,1.0,21.0,1986.0,24,15,9,0,0.625,8.01,8.056153846153846,18.304546454545456
203,Raoni Barcelos,67.0,135.0,67.0,Orthodox,5.59,52.0,4.17,67.0,2.23,56.0,85.0,0.7,5.0,1.0,1987.0,5,5,0,0,1.0,9.76,10.01042735042735,5.076682614349776
204,Luke Barnatt,78.0,185.0,77.0,Orthodox,4.43,36.0,3.87,59.0,0.63,42.0,63.0,0.4,4.0,13.0,1988.0,6,3,3,0,0.5,8.3,8.388034188034188,13.574604174603175
206,David Baron,66.0,155.0,67.94679192501238,Switch,1.17,30.0,2.1,56.0,0.0,0.0,14.0,0.7,2.0,15.0,1973.0,1,0,1,0,0.0,3.27,3.3298290598290596,inf
207,Phil Baroni,69.0,170.0,72.0,Orthodox,2.77,45.0,3.93,40.0,1.46,47.0,60.0,0.5,4.0,16.0,1976.0,10,3,7,0,0.3,6.7,6.867521367521368,5.089042095890411
208,Josh Barnett,75.0,250.0,78.0,Orthodox,3.2,50.0,2.11,57.0,1.26,55.0,55.0,1.4,11.0,10.0,1977.0,10,7,3,0,0.7,5.3100000000000005,5.537350427350427,5.614286714285714
211,Dan Barrera,69.0,170.0,70.9675543894032,Orthodox,0.8,70.0,1.2,28.0,1.0,8.0,0.0,0.0,12.0,23.0,1980.0,1,0,1,0,0.0,2.0,2.0854700854700856,2.000001
212,Peter Barrett,70.0,145.0,73.0,Southpaw,4.18,61.0,4.32,42.0,1.39,22.0,66.0,0.0,8.0,10.0,1986.0,2,0,2,0,0.0,8.5,8.618803418803418,6.115108913669065
214,Marc-Andre Barriault,73.0,185.0,74.0,Orthodox,4.25,46.0,4.12,57.0,0.55,28.0,69.0,0.0,2.0,18.0,1990.0,4,0,3,1,0.0,8.370000000000001,8.417008547008548,15.218182818181818
215,Alexandre Barros,69.0,170.0,70.9675543894032,Southpaw,0.98,40.0,4.05,36.0,1.84,50.0,100.0,0.0,11.0,19.0,1976.0,1,0,1,0,0.0,5.029999999999999,5.187264957264957,2.7336966521739128
217,Francimar Barroso,73.0,205.0,75.0,Orthodox,2.77,52.0,3.07,59.0,2.22,24.0,83.0,0.0,2.0,28.0,1980.0,9,4,4,1,0.4444444444444444,5.84,6.02974358974359,2.6306316306306305
219,Enrique Barzola,67.0,145.0,70.0,Orthodox,3.91,41.0,2.97,68.0,4.2,45.0,66.0,0.3,4.0,28.0,1989.0,10,6,3,1,0.6,6.880000000000001,7.264615384615386,1.9380962380952382
220,Stephen Bass,69.0,145.0,70.52826902498481,Orthodox,4.87,52.0,5.87,55.0,0.0,0.0,0.0,0.0,11.0,14.0,1982.0,1,0,1,0,0.0,10.74,10.74,inf
221,Pat Barry,71.0,235.0,74.0,Orthodox,2.72,52.0,3.54,59.0,0.0,0.0,76.0,0.2,7.0,7.0,1979.0,12,5,7,0,0.4166666666666667,6.26,6.277094017094017,inf
224,Shayna Baszler,67.0,135.0,68.51442738205759,Orthodox,2.49,30.0,6.36,51.0,0.67,18.0,44.0,1.3,8.0,8.0,1980.0,2,0,2,0,0.0,8.850000000000001,9.01837606837607,14.508956223880599
225,Batgerel Danaa,67.0,135.0,70.0,Orthodox,5.66,38.0,2.61,58.0,0.0,0.0,57.0,0.0,7.0,4.0,1989.0,2,1,1,0,0.5,8.27,8.27,inf
226,Michel Batista,75.0,260.0,78.06336419278904,Orthodox,0.0,0.0,4.03,40.0,6.72,50.0,0.0,0.0,4.0,20.0,1984.0,1,0,1,0,0.0,4.03,4.604358974358974,0.5997033809523811
227,Alan Baudot,75.0,243.0,79.0,Orthodox,1.89,25.0,10.11,36.0,0.0,0.0,0.0,0.0,2.0,1.0,1988.0,1,0,1,0,0.0,12.0,12.0,inf
228,Mario Bautista,69.0,135.0,69.0,Switch,5.71,45.0,4.78,54.0,0.48,33.0,70.0,0.0,7.0,1.0,1993.0,4,2,2,0,0.5,10.49,10.531025641025641,21.85416766666667
229,Chris Beal,67.0,125.0,69.0,Orthodox,3.45,35.0,3.18,61.0,1.6,58.0,78.0,0.2,8.0,6.0,1985.0,5,2,3,0,0.4,6.630000000000001,6.783846153846155,4.343751
232,Ariel Beck,66.0,125.0,66.0,Southpaw,4.44,34.0,4.31,64.0,0.0,0.0,0.0,0.0,9.0,16.0,1990.0,1,0,1,0,0.0,8.75,8.75,inf
237,Johnny Bedford,70.0,135.0,71.0,Orthodox,4.53,50.0,1.75,63.0,1.83,62.0,62.0,0.0,1.0,6.0,1983.0,6,2,3,1,0.3333333333333333,6.28,6.436410256410257,3.431694989071038
238,Mirsad Bektic,68.0,145.0,70.0,Orthodox,2.43,41.0,1.8,57.0,3.98,52.0,92.0,0.4,2.0,16.0,1991.0,10,6,4,0,0.6,4.23,4.604358974358974,1.4628150703517588
239,Diana Belbita,67.0,125.0,68.0,Orthodox,5.81,39.0,6.49,52.0,1.69,66.0,64.0,0.0,6.0,26.0,1996.0,2,0,2,0,0.0,12.3,12.444444444444445,7.27810750887574
240,Alan Belcher,74.0,185.0,75.0,Orthodox,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,4.0,24.0,1984.0,15,9,6,0,0.6,5.800000000000001,5.914529914529915,14.081819181818183
241,Danilo Belluardo,72.0,155.0,74.0,Southpaw,1.52,61.0,4.79,41.0,3.5,100.0,50.0,0.0,7.0,21.0,1994.0,2,0,2,0,0.0,6.3100000000000005,6.6091452991452995,1.8028581428571429
242,Vitor Belfort,72.0,185.0,74.0,Southpaw,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6,4.0,1.0,1977.0,26,15,10,1,0.5769230769230769,4.42,4.558461538461538,4.933334333333333
243,Joey Beltran,73.0,185.0,75.0,Orthodox,4.92,36.0,5.27,54.0,0.48,18.0,75.0,0.0,12.0,8.0,1981.0,10,3,6,1,0.3,10.19,10.23102564102564,21.22916766666667
244,Marco Beltran,68.0,125.0,69.0,Orthodox,2.07,37.0,1.93,63.0,0.7,50.0,46.0,0.2,5.0,18.0,1986.0,6,3,3,0,0.5,4.0,4.076923076923077,5.914286714285715
246,Joseph Benavidez,64.0,125.0,65.0,Southpaw,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,7.0,31.0,1984.0,21,15,6,0,0.7142857142857143,6.1899999999999995,6.361794871794871,4.990071921985815
249,Gabriel Benitez,68.0,155.0,71.0,Southpaw,4.38,38.0,3.26,70.0,0.17,50.0,56.0,1.2,6.0,15.0,1988.0,10,6,4,0,0.6,7.64,7.757094017094016,46.14117747058823
250,DeAnna Bennett,64.0,125.0,68.0,Orthodox,3.13,58.0,3.27,58.0,0.0,0.0,0.0,1.0,11.0,18.0,1984.0,1,0,0,1,0.0,6.4,6.4854700854700855,inf
253,Lance Benoist,71.0,170.0,72.0,Southpaw,3.68,51.0,2.7,56.0,1.5,33.0,61.0,0.0,8.0,26.0,1988.0,4,2,2,0,0.5,6.380000000000001,6.508205128205129,4.253334333333334
256,Ryan Benoit,65.0,125.0,68.0,Orthodox,2.95,41.0,3.4,60.0,0.33,25.0,70.0,0.5,8.0,25.0,1989.0,8,3,5,0,0.375,6.35,6.42094017094017,19.742425242424243
259,Steve Berger,71.0,170.0,72.80568188656306,Orthodox,1.0,27.0,3.26,36.0,0.84,40.0,16.0,1.7,5.0,20.0,1973.0,3,0,2,1,0.0,4.26,4.477094017094017,6.7714295714285715
261,Keith Berish,72.0,205.0,74.33974514532876,Orthodox,3.58,36.0,4.81,62.0,1.76,40.0,0.0,0.0,11.0,14.0,1985.0,2,0,1,1,0.0,8.39,8.54042735042735,4.767046454545455
262,Dennis Bermudez,66.0,155.0,66.0,Orthodox,4.42,46.0,3.07,59.0,3.89,40.0,82.0,1.1,12.0,13.0,1986.0,17,10,7,0,0.5882352941176471,7.49,7.916495726495726,3.0254508714652957
264,Talita Bernardo,64.0,135.0,68.0,Orthodox,3.12,42.0,4.04,55.0,1.62,22.0,28.0,0.5,3.0,4.0,1987.0,4,1,3,0,0.25,7.16,7.341196581196582,4.919754086419753
265,Manny Bermudez,70.0,145.0,71.0,Orthodox,2.92,61.0,2.68,46.0,3.06,54.0,0.0,3.1,7.0,16.0,1994.0,5,3,2,0,0.6,5.6,6.126495726495726,4.930066359477125
269,Allen Berube,68.0,155.0,69.78491942217224,Orthodox,0.92,80.0,0.92,33.0,6.87,100.0,0.0,3.4,8.0,25.0,1974.0,1,0,1,0,0.0,1.84,2.7177777777777776,3.6678321499272197
