fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc
267,Dieusel Berto,69.0,200.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
269,Allen Berube,68.0,155.0,,Orthodox,0.92,80.0,0.92,33.0,6.87,100.0,0.0,3.4,8.0,25.0,1974.0,1,0,1,0
272,Matt Bessette,70.0,145.0,70.0,Orthodox,4.36,41.0,4.45,58.0,0.64,28.0,61.0,0.3,12.0,28.0,1984.0,2,0,2,0
273,Scott Bessac,76.0,245.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0
275,Arjan Bhullar,73.0,245.0,75.0,Orthodox,2.33,56.0,3.25,59.0,1.73,75.0,100.0,0.0,5.0,13.0,1986.0,4,3,1,0
276,Bibulatov Magomed,65.0,125.0,65.0,Orthodox,3.6,51.0,1.83,52.0,2.85,40.0,75.0,0.0,8.0,22.0,1988.0,3,1,2,0
277,KB Bhullar,76.0,185.0,78.0,Switch,1.18,13.0,10.0,37.0,0.0,0.0,0.0,0.0,10.0,12.0,1991.0,1,0,1,0
278,David Bielkheden,70.0,155.0,71.0,Orthodox,1.11,57.0,1.64,54.0,2.65,63.0,14.0,0.0,6.0,6.0,1979.0,3,1,2,0
281,Anthony Birchak,68.0,135.0,69.0,Orthodox,4.23,36.0,3.06,60.0,0.6,16.0,73.0,0.0,5.0,16.0,1986.0,5,2,3,0
284,Amaury Bitetti,69.0,185.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1,1,0
285,Michael Bisping,73.0,185.0,75.0,Orthodox,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,2.0,28.0,1979.0,29,20,9,0
286,Jan Blachowicz,74.0,205.0,78.0,Orthodox,3.59,49.0,2.79,53.0,1.18,53.0,65.0,0.2,2.0,24.0,1983.0,16,11,5,0
287,Tom Blackledge,,205.0,,Orthodox,2.91,61.0,2.55,46.0,0.0,0.0,75.0,0.0,,,,1,0,1,0
288,Jason Black,68.0,155.0,,Orthodox,1.06,47.0,2.6,45.0,0.48,33.0,28.0,6.2,7.0,15.0,1972.0,2,0,2,0
289,Brad Blackburn,70.0,170.0,73.0,Orthodox,4.55,35.0,3.59,65.0,0.93,50.0,76.0,0.7,5.0,25.0,1977.0,5,3,2,0
291,Maximo Blanco,68.0,145.0,71.0,Orthodox,4.11,44.0,3.19,66.0,1.85,36.0,63.0,0.3,10.0,16.0,1983.0,9,4,5,0
294,Curtis Blaydes,76.0,265.0,80.0,Orthodox,3.59,53.0,1.7,57.0,6.64,54.0,33.0,0.0,2.0,18.0,1991.0,13,9,3,1
296,Byron Bloodworth,68.0,135.0,,Orthodox,1.82,28.0,5.18,50.0,0.0,0.0,0.0,0.0,8.0,16.0,1983.0,2,0,2,0
298,Dan Bobish,74.0,345.0,,Southpaw,2.06,44.0,1.74,34.0,2.44,42.0,0.0,1.6,1.0,26.0,1970.0,2,1,1,0
299,Kyle Bochniak,67.0,145.0,70.0,Orthodox,2.63,31.0,5.11,58.0,1.14,15.0,62.0,0.0,2.0,5.0,1987.0,7,2,5,0
300,Mark Bocek,68.0,155.0,75.0,Orthodox,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3,10.0,24.0,1981.0,13,8,5,0
301,James Bochnovic,76.0,205.0,81.0,Orthodox,0.65,26.0,3.64,21.0,0.0,0.0,0.0,0.0,2.0,13.0,1989.0,2,0,2,0
303,Galore Bofando,71.0,170.0,72.0,Switch,3.63,45.0,3.63,54.0,2.37,100.0,50.0,0.0,5.0,22.0,1982.0,2,1,1,0
305,Tim Boetsch,72.0,185.0,74.0,Orthodox,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8,1.0,28.0,1981.0,24,12,12,0
306,Roman Bogatov,68.0,155.0,73.0,Orthodox,3.33,42.0,4.4,44.0,1.0,9.0,50.0,0.0,12.0,15.0,1990.0,1,0,1,0
308,Jerry Bohlander,71.0,199.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1974.0,7,5,2,0
314,Jesse Bongfeldt,72.0,185.0,,Orthodox,2.91,62.0,1.01,50.0,1.51,33.0,33.0,0.0,8.0,28.0,1980.0,2,0,1,1
316,Rogerio Bontorin,65.0,125.0,67.0,Orthodox,2.19,50.0,3.12,38.0,1.9,40.0,51.0,1.6,4.0,25.0,1992.0,4,2,2,0
317,Stephan Bonnar,76.0,205.0,79.0,Orthodox,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0,4.0,4.0,1977.0,15,8,7,0
318,Ray Borg,64.0,135.0,63.0,Orthodox,1.52,52.0,1.93,48.0,3.89,50.0,46.0,1.0,8.0,4.0,1993.0,12,7,5,0
320,Tanner Boser,74.0,255.0,75.0,Orthodox,4.54,55.0,2.7,63.0,0.0,0.0,100.0,0.0,8.0,2.0,1991.0,5,3,2,0
322,Steve Bosse,71.0,205.0,72.0,Orthodox,5.99,52.0,5.38,50.0,0.92,33.0,100.0,0.0,7.0,29.0,1981.0,3,2,1,0
323,Marcus Bossett,73.0,215.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
325,Poliana Botelho,68.0,115.0,67.0,Orthodox,3.0,56.0,3.08,50.0,0.89,100.0,80.0,0.0,12.0,15.0,1988.0,5,3,2,0
332,Tai Bowden,71.0,230.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
333,Melton Bowen,72.0,225.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1969.0,1,0,1,0
336,Brian Bowles,67.0,135.0,70.0,Orthodox,2.36,26.0,2.98,64.0,1.39,70.0,54.0,1.4,6.0,22.0,1980.0,4,2,2,0
337,Roger Bowling,69.0,155.0,68.0,Orthodox,3.9,47.0,3.86,51.0,3.09,43.0,27.0,0.9,12.0,5.0,1982.0,3,0,2,1
340,Kyle Bradley,69.0,155.0,71.0,Orthodox,1.99,40.0,3.45,58.0,0.65,50.0,40.0,0.0,8.0,19.0,1982.0,4,1,3,0
341,Paul Bradley,69.0,170.0,,Orthodox,2.26,32.0,4.13,56.0,1.12,16.0,100.0,0.0,6.0,13.0,1983.0,2,0,2,0
342,Sean Brady,70.0,170.0,72.0,Orthodox,4.72,55.0,3.6,63.0,2.69,60.0,100.0,1.2,11.0,23.0,1992.0,4,4,0,0
343,Ebenezer Fontes Braga,72.0,199.0,,Orthodox,2.42,50.0,0.42,71.0,0.0,0.0,90.0,0.6,4.0,14.0,1969.0,1,1,0,0
344,Joe Brammer,68.0,155.0,,Orthodox,2.15,31.0,2.8,56.0,0.81,50.0,50.0,0.0,8.0,23.0,1983.0,2,0,2,0
345,Ramiz Brahimaj,70.0,170.0,72.0,Orthodox,3.73,36.0,6.14,55.0,0.0,0.0,100.0,0.0,11.0,17.0,1992.0,1,0,1,0
346,David Branch,73.0,185.0,78.0,Orthodox,1.66,39.0,1.91,56.0,2.55,32.0,43.0,0.0,9.0,26.0,1981.0,9,4,5,0
348,Martin Bravo,68.0,145.0,71.0,Southpaw,7.66,39.0,5.72,51.0,2.6,35.0,85.0,0.0,9.0,21.0,1993.0,4,1,3,0
349,Diego Brandao,67.0,145.0,64.0,Orthodox,2.94,47.0,3.38,62.0,3.21,68.0,80.0,0.6,5.0,27.0,1987.0,10,6,4,0
350,Tom Breese,75.0,185.0,73.0,Southpaw,3.34,50.0,2.81,60.0,0.0,0.0,70.0,1.1,9.0,26.0,1991.0,8,5,3,0
352,Chris Brennan,68.0,170.0,,Orthodox,0.6,40.0,0.97,50.0,0.0,0.0,25.0,2.1,10.0,12.0,1971.0,2,0,2,0
353,Charlie Brenneman,70.0,155.0,70.0,Orthodox,1.52,56.0,1.55,46.0,4.23,42.0,72.0,0.0,2.0,9.0,1981.0,11,4,7,0
357,Jason Brilz,71.0,205.0,71.0,Orthodox,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3,7.0,7.0,1975.0,7,3,4,0
358,Marcus Brimage,64.0,135.0,71.0,Southpaw,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,4.0,6.0,1985.0,8,4,4,0
359,Aaron Brink,75.0,205.0,,Orthodox,3.49,42.0,5.71,57.0,0.0,0.0,0.0,0.0,11.0,12.0,1974.0,1,0,1,0
361,Henry Briones,68.0,135.0,69.0,Orthodox,3.47,42.0,4.68,53.0,0.0,0.0,52.0,0.6,10.0,22.0,1980.0,5,1,4,0
365,Jonathan Brookins,72.0,145.0,74.0,Southpaw,2.69,39.0,3.63,56.0,1.94,17.0,80.0,0.3,8.0,13.0,1985.0,5,2,3,0
366,Will Brooks,70.0,155.0,72.0,Orthodox,4.26,59.0,2.54,56.0,2.08,51.0,82.0,0.3,10.0,8.0,1986.0,4,1,3,0
367,Jarred Brooks,63.0,125.0,62.0,Switch,2.12,46.0,1.66,62.0,4.54,57.0,69.0,0.6,5.0,2.0,1993.0,4,2,2,0
368,Rob Broughton,74.0,265.0,74.0,Orthodox,2.83,60.0,2.54,51.0,0.0,0.0,26.0,3.2,3.0,3.0,1983.0,3,1,2,0
371,Mike Brown,66.0,145.0,70.0,Orthodox,2.98,44.0,2.45,60.0,3.23,40.0,66.0,0.6,9.0,8.0,1975.0,6,2,4,0
373,Todd Brown,71.0,205.0,,Orthodox,2.15,45.0,3.85,48.0,0.0,0.0,50.0,0.0,12.0,13.0,1976.0,2,0,2,0
374,Matt Brown,72.0,170.0,75.0,Orthodox,3.69,54.0,2.67,55.0,1.56,44.0,63.0,1.4,1.0,10.0,1981.0,27,15,12,0
376,TJ Brown,69.0,145.0,72.0,Switch,3.22,42.0,2.21,50.0,4.92,60.0,40.0,0.4,5.0,22.0,1990.0,2,0,2,0
377,Damien Brown,70.0,155.0,68.0,Orthodox,3.66,38.0,4.86,50.0,0.68,27.0,53.0,0.7,12.0,25.0,1984.0,6,2,4,0
378,Randy Brown,75.0,170.0,78.0,Orthodox,3.67,47.0,2.8,53.0,1.0,46.0,71.0,0.6,7.0,8.0,1990.0,10,6,4,0
379,Junie Browning,69.0,155.0,,Orthodox,3.76,48.0,1.76,66.0,3.53,66.0,0.0,3.5,5.0,12.0,1984.0,2,1,1,0
380,Humberto Brown Morrison,70.0,145.0,,Unknown,1.71,50.0,2.19,62.0,1.43,25.0,0.0,0.0,11.0,3.0,1984.0,1,0,1,0
381,Travis Browne,78.0,255.0,79.0,Orthodox,2.93,41.0,4.31,42.0,1.21,68.0,75.0,0.2,7.0,17.0,1982.0,17,9,7,1
382,Jules Bruchez,72.0,205.0,,Southpaw,0.69,50.0,5.52,46.0,0.0,0.0,0.0,0.0,8.0,16.0,1977.0,1,0,1,0
386,Steve Bruno,70.0,170.0,,Orthodox,0.96,52.0,3.38,36.0,1.94,25.0,46.0,0.4,11.0,3.0,1981.0,3,1,2,0
387,Fernando Bruno,66.0,145.0,,Unknown,1.75,39.0,1.78,48.0,2.02,22.0,56.0,0.5,2.0,24.0,1982.0,2,0,2,0
388,Derek Brunson,73.0,185.0,77.0,Southpaw,3.46,47.0,2.72,53.0,3.11,33.0,94.0,0.5,1.0,4.0,1984.0,18,13,5,0
389,Josh Bryant,70.0,185.0,,Orthodox,1.1,20.0,6.1,43.0,0.0,0.0,0.0,0.0,4.0,23.0,1980.0,1,0,1,0
390,Justin Buchholz,72.0,155.0,73.0,Orthodox,2.35,26.0,4.14,51.0,0.0,0.0,33.0,0.8,8.0,22.0,1983.0,5,1,4,0
395,Joaquin Buckley,70.0,185.0,76.0,Southpaw,4.58,36.0,5.46,51.0,0.6,16.0,100.0,0.0,4.0,27.0,1994.0,4,2,2,0
398,Mayra Bueno Silva,66.0,135.0,66.0,Orthodox,4.06,57.0,4.89,47.0,0.0,0.0,73.0,1.6,8.0,22.0,1991.0,4,2,1,1
399,Paul Buentello,74.0,245.0,77.0,Orthodox,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4,1.0,16.0,1974.0,6,3,3,0
400,Modestas Bukauskas,75.0,205.0,78.0,Switch,3.56,37.0,5.7,42.0,0.0,0.0,100.0,0.0,2.0,10.0,1994.0,2,1,1,0
404,Wuliji Buren,69.0,135.0,69.0,Orthodox,1.63,42.0,2.96,56.0,3.38,42.0,71.0,0.4,3.0,1.0,1989.0,3,0,3,0
405,Shane Burgos,71.0,145.0,75.0,Orthodox,7.31,50.0,5.81,60.0,0.3,100.0,89.0,0.1,3.0,19.0,1991.0,8,6,2,0
406,Joshua Burkman,70.0,170.0,72.0,Orthodox,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,4.0,10.0,1980.0,19,6,12,1
407,Mads Burnell,68.0,145.0,69.0,Orthodox,1.28,41.0,2.71,51.0,3.45,47.0,22.0,0.4,3.0,6.0,1994.0,3,1,2,0
408,Mikey Burnett,66.0,170.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1974.0,3,2,1,0
410,Kevin Burns,70.0,170.0,74.0,Orthodox,2.74,38.0,4.3,52.0,0.28,50.0,47.0,0.8,3.0,3.0,1980.0,5,2,3,0
411,Herbert Burns,69.0,145.0,73.0,Orthodox,1.67,45.0,5.02,33.0,4.64,83.0,75.0,2.8,2.0,2.0,1988.0,3,2,1,0
412,Gilbert Burns,70.0,170.0,71.0,Orthodox,3.22,45.0,3.04,54.0,2.08,35.0,50.0,0.7,7.0,20.0,1986.0,16,12,4,0
414,Nah-Shon Burrell,71.0,170.0,,Orthodox,4.83,47.0,3.45,56.0,0.0,0.0,52.0,0.3,2.0,5.0,1990.0,2,1,1,0
416,Bubba Bush,72.0,185.0,,Orthodox,0.63,55.0,7.01,25.0,2.82,50.0,60.0,0.0,7.0,24.0,1985.0,2,0,1,1
419,Murilo Bustamante,74.0,183.0,,Orthodox,1.33,32.0,1.9,60.0,2.46,33.0,54.0,1.2,7.0,30.0,1966.0,4,3,1,0
422,Todd Butler,73.0,200.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
425,Cheyanne Buys,63.0,115.0,63.0,Switch,4.1,53.0,1.67,65.0,0.0,0.0,60.0,0.0,6.0,25.0,1995.0,1,0,1,0
427,JP Buys,65.0,125.0,67.0,Orthodox,2.66,45.0,3.05,43.0,2.22,50.0,33.0,2.2,4.0,30.0,1996.0,1,0,1,0
429,Charles Byrd,70.0,185.0,73.0,Orthodox,3.43,55.0,2.63,55.0,2.5,50.0,40.0,1.5,10.0,11.0,1983.0,4,1,3,0
430,Steve Byrnes,72.0,170.0,,Orthodox,1.2,51.0,2.67,27.0,3.0,60.0,0.0,4.0,,,,1,0,1,0
433,Yan Cabral,71.0,155.0,73.0,Orthodox,2.02,47.0,1.98,62.0,2.89,35.0,37.0,1.2,5.0,13.0,1983.0,5,2,3,0
434,Alex Caceres,70.0,145.0,73.0,Southpaw,4.1,50.0,2.82,65.0,0.57,78.0,64.0,0.8,6.0,20.0,1988.0,24,13,10,1
435,Vince Cachero,66.0,145.0,68.0,Orthodox,3.29,45.0,6.51,43.0,0.0,0.0,18.0,0.5,11.0,7.0,1989.0,2,0,2,0
436,Priscila Cachoeira,67.0,135.0,65.0,Orthodox,3.84,37.0,7.93,42.0,0.0,0.0,69.0,0.0,8.0,19.0,1988.0,4,1,3,0
440,Joanne Calderwood,66.0,125.0,65.0,Orthodox,6.59,49.0,4.4,53.0,1.8,55.0,58.0,0.5,12.0,23.0,1985.0,12,7,5,0
443,Cynthia Calvillo,64.0,125.0,64.0,Orthodox,4.18,41.0,3.52,67.0,1.85,44.0,71.0,1.1,7.0,13.0,1987.0,9,6,2,1
444,Frank Camacho,70.0,170.0,73.0,Orthodox,6.67,46.0,7.31,52.0,1.17,45.0,72.0,0.0,5.0,18.0,1989.0,7,2,5,0
445,Fabricio Camoes,70.0,155.0,71.0,Orthodox,1.29,33.0,1.85,61.0,2.34,32.0,20.0,1.5,12.0,23.0,1978.0,6,1,4,1
446,Chris Camozzi,74.0,185.0,75.0,Orthodox,3.57,44.0,2.96,56.0,0.27,19.0,57.0,0.5,11.0,20.0,1986.0,19,9,10,0
447,Brian Camozzi,74.0,170.0,78.0,Orthodox,3.15,26.0,6.39,54.0,0.0,0.0,0.0,0.7,6.0,24.0,1991.0,3,0,3,0
450,Shane Campbell,72.0,155.0,71.0,Orthodox,3.99,59.0,3.19,55.0,1.36,28.0,82.0,0.0,1.0,21.0,1987.0,5,1,4,0
451,John Campetella,69.0,235.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
452,Wagner Campos,66.0,145.0,,Southpaw,1.54,41.0,2.53,51.0,2.71,100.0,0.0,0.0,7.0,31.0,1981.0,1,0,1,0
454,Will Campuzano,69.0,125.0,70.0,Orthodox,2.43,31.0,3.82,57.0,0.88,45.0,48.0,0.2,5.0,27.0,1986.0,4,0,4,0
455,Chico Camus,66.0,125.0,66.0,Orthodox,2.58,41.0,2.46,64.0,0.77,40.0,72.0,0.4,1.0,26.0,1985.0,8,3,4,1
456,Asbel Cancio,70.0,225.0,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
457,Aleksa Camur,73.0,205.0,74.0,Orthodox,3.94,54.0,2.49,57.0,0.84,33.0,20.0,0.0,9.0,25.0,1995.0,2,1,1,0
460,Guido Cannetti,66.0,135.0,68.0,Southpaw,2.85,51.0,2.17,50.0,2.64,50.0,75.0,0.3,12.0,19.0,1979.0,6,2,4,0
461,Luiz Cane,74.0,185.0,77.0,Southpaw,4.79,41.0,5.0,60.0,0.56,28.0,100.0,0.3,4.0,24.0,1981.0,9,4,5,0
464,Jared Cannonier,71.0,185.0,77.0,Switch,3.7,52.0,3.09,64.0,0.16,33.0,54.0,0.0,3.0,16.0,1984.0,11,6,5,0
467,Steve Cantwell,74.0,185.0,75.0,Orthodox,3.63,34.0,5.76,55.0,0.65,30.0,80.0,0.7,12.0,8.0,1986.0,6,1,5,0
468,Frank Caracci,,,,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
473,Bryan Caraway,68.0,135.0,68.0,Orthodox,2.53,34.0,3.61,54.0,2.57,25.0,80.0,0.8,8.0,4.0,1984.0,10,6,4,0
475,Chris Cariaso,63.0,125.0,64.0,Southpaw,3.35,43.0,2.23,61.0,1.11,39.0,57.0,0.8,5.0,27.0,1981.0,13,7,6,0
477,Rafael Carino,80.0,245.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0
479,Antonio Carlos Junior,74.0,185.0,79.0,Orthodox,1.95,42.0,2.14,52.0,3.42,39.0,53.0,0.8,3.0,16.0,1990.0,13,7,5,1
480,Spike Carlyle,68.0,145.0,71.0,Switch,2.55,54.0,3.85,30.0,3.34,36.0,57.0,0.5,5.0,6.0,1993.0,3,1,2,0
481,Francis Carmont,75.0,205.0,78.0,Orthodox,2.22,42.0,1.64,59.0,1.79,36.0,73.0,0.6,10.0,11.0,1981.0,9,6,3,0
482,Liz Carmouche,66.0,125.0,66.0,Orthodox,2.78,54.0,2.51,61.0,2.57,51.0,65.0,0.3,2.0,19.0,1984.0,10,5,5,0
483,Ariane Carnelossi,62.0,115.0,61.0,Orthodox,6.03,38.0,7.71,50.0,0.0,0.0,0.0,0.0,11.0,17.0,1992.0,1,0,1,0
484,Roan Carneiro,71.0,170.0,76.0,Orthodox,1.46,46.0,1.82,62.0,3.05,42.0,83.0,1.4,6.0,2.0,1978.0,9,4,5,0
485,Luana Carolina,66.0,125.0,69.0,Orthodox,6.29,50.0,3.75,47.0,0.0,0.0,100.0,2.4,6.0,11.0,1993.0,2,1,1,0
489,Cain Carrizosa,68.0,155.0,,Orthodox,2.72,42.0,5.8,51.0,0.0,0.0,14.0,0.0,7.0,22.0,1986.0,2,0,2,0
493,Shonie Carter,70.0,170.0,,Southpaw,1.62,36.0,2.32,47.0,0.75,66.0,75.0,0.0,5.0,3.0,1972.0,6,3,3,0
495,Antonio Carvalho,69.0,145.0,70.0,Orthodox,3.03,29.0,3.62,64.0,0.0,0.0,100.0,0.0,5.0,30.0,1979.0,4,2,2,0
497,Shane Carwin,74.0,265.0,80.0,Orthodox,4.38,47.0,3.53,53.0,1.42,33.0,42.0,0.0,1.0,4.0,1975.0,6,4,2,0
498,Johnny Case,70.0,155.0,72.0,Orthodox,3.95,38.0,2.66,61.0,1.7,45.0,72.0,0.2,6.0,28.0,1989.0,6,4,2,0
499,Kevin Casey,71.0,185.0,77.0,Southpaw,2.27,53.0,3.76,46.0,0.79,22.0,27.0,0.4,6.0,15.0,1981.0,7,1,3,3
500,Cortney Casey,67.0,125.0,67.0,Orthodox,4.33,38.0,4.19,52.0,0.28,27.0,38.0,0.6,5.0,5.0,1987.0,13,5,8,0
503,Dwayne Cason,70.0,212.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1,1,0
505,John Castaneda,66.0,135.0,71.0,Switch,4.17,49.0,5.07,55.0,0.86,25.0,60.0,0.0,12.0,18.0,1991.0,2,1,1,0
507,Gil Castillo,69.0,170.0,,Southpaw,0.6,45.0,2.22,44.0,3.33,45.0,50.0,0.0,10.0,21.0,1965.0,3,1,2,0
511,Danny Castillo,69.0,155.0,71.0,Orthodox,2.57,42.0,1.96,62.0,2.95,38.0,63.0,0.2,8.0,25.0,1979.0,14,7,7,0
512,Nick Catone,72.0,185.0,72.0,Southpaw,2.11,44.0,2.32,63.0,3.71,44.0,83.0,0.5,9.0,1.0,1981.0,8,4,4,0
513,Luke Caudillo,67.0,155.0,,Orthodox,1.97,28.0,5.07,55.0,0.44,20.0,85.0,0.0,11.0,30.0,1980.0,2,0,2,0
515,Rafael Cavalcante,73.0,205.0,74.0,Orthodox,2.71,53.0,3.62,49.0,0.6,40.0,63.0,0.1,4.0,14.0,1980.0,5,1,4,0
516,Adam Cella,74.0,170.0,,Unknown,1.91,42.0,2.61,51.0,3.92,75.0,50.0,1.3,6.0,26.0,1985.0,1,0,1,0
517,Henry Cejudo,64.0,135.0,64.0,Orthodox,3.92,45.0,2.77,65.0,2.12,33.0,93.0,0.2,2.0,9.0,1987.0,12,10,2,0
518,Yosdenis Cedeno,68.0,155.0,69.0,Orthodox,1.64,29.0,1.6,67.0,0.0,0.0,31.0,0.3,2.0,12.0,1985.0,4,1,3,0
519,Magnus Cedenblad,77.0,185.0,79.0,Orthodox,2.38,51.0,3.02,40.0,2.87,64.0,66.0,1.0,4.0,10.0,1982.0,6,4,2,0
521,Luan Chagas,72.0,170.0,75.0,Orthodox,4.16,47.0,3.19,62.0,0.32,12.0,85.0,0.3,6.0,17.0,1993.0,4,1,2,1
522,Donald Cerrone,73.0,155.0,73.0,Orthodox,4.43,46.0,4.46,53.0,1.19,33.0,73.0,1.2,3.0,29.0,1983.0,36,23,12,1
523,Ansar Chalangov,69.0,170.0,,Orthodox,0.68,66.0,1.69,54.0,0.0,0.0,0.0,7.6,10.0,30.0,1979.0,2,0,2,0
524,Donnie Chappell,71.0,178.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
525,Alex Chambers,63.0,115.0,63.0,Southpaw,2.97,54.0,5.1,50.0,2.31,41.0,53.0,1.0,10.0,25.0,1978.0,5,1,4,0
526,Joe Charles,73.0,260.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,0,2,0
527,Michael Chandler,68.0,155.0,71.0,Orthodox,4.29,49.0,3.76,52.0,2.37,41.0,80.0,1.4,4.0,24.0,1986.0,1,1,0,0
530,Ernest Chavez,68.0,145.0,70.0,Orthodox,2.79,40.0,3.89,59.0,0.89,33.0,50.0,0.0,6.0,27.0,1983.0,3,1,2,0
531,Danny Chavez,68.0,145.0,67.0,Orthodox,2.93,39.0,4.17,53.0,2.5,100.0,84.0,0.0,3.0,14.0,1987.0,2,1,1,0
535,Albert Cheng,71.0,170.0,,Orthodox,1.0,41.0,2.6,71.0,0.0,0.0,0.0,0.0,2.0,7.0,1985.0,1,0,1,0
537,Macy Chiasson,71.0,135.0,72.0,Orthodox,4.16,49.0,2.17,46.0,0.98,21.0,64.0,0.5,7.0,27.0,1991.0,6,5,1,0
538,Giga Chikadze,72.0,145.0,74.0,Orthodox,3.45,43.0,2.65,60.0,0.38,33.0,68.0,0.0,8.0,25.0,1988.0,5,5,0,0
539,Michael Chiesa,73.0,170.0,75.0,Southpaw,1.89,40.0,1.71,54.0,3.6,52.0,68.0,0.9,12.0,7.0,1987.0,15,11,4,0
540,Khamzat Chimaev,74.0,170.0,75.0,Orthodox,9.03,72.0,0.1,66.0,4.67,75.0,0.0,3.1,5.0,1.0,1994.0,3,3,0,0
542,Dooho Choi,70.0,145.0,70.0,Orthodox,5.32,51.0,6.38,53.0,0.41,20.0,50.0,0.0,4.0,10.0,1991.0,6,3,3,0
544,Sako Chivitchian,71.0,155.0,,Unknown,2.4,27.0,4.8,46.0,0.0,0.0,100.0,0.0,3.0,11.0,1984.0,1,0,1,0
545,SeungWoo Choi,72.0,145.0,74.0,Orthodox,3.17,41.0,2.45,46.0,1.03,57.0,66.0,0.0,11.0,3.0,1992.0,4,2,2,0
546,John Cholish,71.0,155.0,74.0,Orthodox,2.65,49.0,2.29,73.0,1.82,31.0,78.0,0.4,12.0,17.0,1983.0,3,1,2,0
547,Joachim Christensen,75.0,205.0,76.0,Orthodox,3.78,41.0,3.29,46.0,0.0,0.0,0.0,0.0,11.0,7.0,1978.0,4,1,3,0
548,Will Chope,76.0,145.0,,Switch,4.43,27.0,9.93,46.0,0.0,0.0,0.0,0.0,9.0,8.0,1990.0,1,0,1,0
549,Anthony Christodoulou,69.0,155.0,,Orthodox,2.19,26.0,5.9,45.0,0.0,0.0,40.0,0.0,7.0,30.0,1987.0,2,0,2,0
550,Ryo Chonan,69.0,170.0,70.0,Orthodox,2.57,43.0,2.25,60.0,0.61,41.0,39.0,0.3,10.0,8.0,1976.0,4,1,3,0
551,Dan Christison,80.0,265.0,,Orthodox,4.23,51.0,3.88,54.0,0.0,0.0,37.0,1.1,4.0,26.0,1972.0,2,1,1,0
552,Katlyn Chookagian,69.0,125.0,68.0,Orthodox,4.22,34.0,4.23,63.0,0.27,15.0,51.0,0.5,12.0,28.0,1988.0,12,8,4,0
554,Mike Ciesnolevicz,72.0,235.0,,Orthodox,0.51,50.0,4.62,57.0,0.0,0.0,20.0,5.1,10.0,28.0,1979.0,2,1,1,0
559,Hannah Cifers,61.0,115.0,62.0,Orthodox,4.99,44.0,5.39,52.0,0.26,100.0,64.0,0.3,6.0,26.0,1992.0,7,2,5,0
560,Misha Cirkunov,75.0,205.0,77.0,Orthodox,4.18,51.0,3.22,60.0,4.28,57.0,71.0,2.3,2.0,27.0,1987.0,10,6,4,0
563,Logan Clark,74.0,185.0,,Orthodox,2.2,54.0,1.49,53.0,0.31,100.0,30.0,2.1,2.0,16.0,1985.0,1,1,0,0
565,Laverne Clark,71.0,170.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1973.0,4,3,1,0
566,Devin Clark,72.0,205.0,75.0,Orthodox,3.33,57.0,2.43,48.0,2.7,36.0,76.0,0.1,4.0,12.0,1990.0,11,6,5,0
567,Jessica-Rose Clark,65.0,125.0,64.0,Orthodox,4.68,51.0,3.98,60.0,1.01,55.0,73.0,0.4,11.0,28.0,1987.0,5,3,2,0
